0,0.2
0.053951295,0.10048719
0.034856987,0.001582811
0.022691608,-0.096470803
0.017421243,-0.193432353
0.019003581,-0.289061874
0.02738796,-0.383121019
0.042515432,-0.475373358
0.06431883,-0.565584661
0.092722859,-0.653523185
0.127644178,-0.738959956
0.168991506,-0.821669048
0.216665736,-0.901427857
0.264339965,-0.981186666
0.312014194,-1.060945476
0.359688424,-1.140704285
0.407362653,-1.220463094
0.455036883,-1.300221903
0.415036883,-1.200221903
0.375036883,-1.100221903
0.335036883,-1.000221903
0.295036883,-0.900221903
0.255036883,-0.800221903
0.215036883,-0.700221903
0.175036883,-0.600221903
0.135036883,-0.500221903
0.095036883,-0.400221903
0.055036883,-0.300221903
0.015036883,-0.200221903
0.062711112,-0.279980713
0.110385341,-0.359739522
0.158059571,-0.439498331
0.2057338,-0.519257141
0.253408029,-0.59901595
0.301082259,-0.678774759
0.348756488,-0.758533568
0.396430717,-0.838292378
0.444104947,-0.918051187
0.491779176,-0.997809996
0.539453405,-1.077568805
0.587127635,-1.157327615
0.634801864,-1.237086424
0.682476094,-1.316845233
0.730150323,-1.396604042
0.777824552,-1.476362852
0.825498782,-1.556121661
0.873173011,-1.63588047
0.92084724,-1.715639279
0.96852147,-1.795398089
1.016195699,-1.875156898
1.063869928,-1.954915707
1.023869928,-1.854915707
0.983869928,-1.754915707
0.943869928,-1.654915707
0.991544158,-1.734674516
1.039218387,-1.814433326
1.086892617,-1.894192135
1.134566846,-1.973950944
1.182241075,-2.053709753
1.142241075,-1.953709753
1.102241075,-1.853709753
1.062241075,-1.753709753
1.022241075,-1.653709753
0.982241075,-1.553709753
0.942241075,-1.453709753
0.902241075,-1.353709753
0.862241075,-1.253709753
0.822241075,-1.153709753
0.782241075,-1.053709753
0.742241075,-0.953709753
0.702241075,-0.853709753
0.662241075,-0.753709753
0.622241075,-0.653709753
0.582241075,-0.553709753
0.542241075,-0.453709753
0.502241075,-0.353709753
0.462241075,-0.253709753
0.422241075,-0.153709753
0.382241075,-0.053709753
0.342241075,0.046290247
0.302241075,0.146290247
0.262241075,0.246290247
0.222241075,0.346290247
0.182241075,0.446290247
0.142241075,0.546290247
0.102241075,0.646290247
0.062241075,0.746290247
0.022241075,0.846290247
-0.017758925,0.946290247
0.109915305,0.866531437
0.157589534,0.786772628
0.205263763,0.707013819
0.252937993,0.627255009
0.300612222,0.5474962
0.348286451,0.467737391
0.395960681,0.387978582
0.44363491,0.308219772
0.491309139,0.228460963
0.538983369,0.148702154
0.586657598,0.068943345
0.634331828,-0.010815465
0.682006057,-0.090574274
0.729680286,-0.170333083
0.689680286,-0.070333083
0.649680286,0.029666917
0.697354516,-0.050091892
0.745028745,-0.129850702
0.705028745,-0.029850702
0.665028745,0.070149298
0.712702974,-0.009609511
0.760377204,-0.08936832
0.808051433,-0.169127129
0.855725662,-0.248885939
0.903399892,-0.328644748
0.951074121,-0.408403557
0.99874835,-0.488162366
1.04642258,-0.567921176
1.00642258,-0.467921176
0.96642258,-0.367921176
0.92642258,-0.267921176
0.88642258,-0.167921176
0.84642258,-0.067921176
0.80642258,0.032078824
0.76642258,0.132078824
0.72642258,0.232078824
0.68642258,0.332078824
0.64642258,0.432078824
0.60642258,0.532078824
0.56642258,0.632078824
0.52642258,0.732078824
0.48642258,0.832078824
0.44642258,0.932078824
0.40642258,1.032078824
0.36642258,1.132078824
0.32642258,1.232078824
0.374096809,1.152320015
0.421771039,1.072561206
0.469445268,0.992802396
0.429445268,1.092802396
0.389445268,1.192802396
0.349445268,1.292802396
0.309445268,1.392802396
0.269445268,1.492802396
0.229445268,1.592802396
0.189445268,1.692802396
0.149445268,1.792802396
0.109445268,1.892802396
0.069445268,1.992802396
0.029445268,2.092802396
-0.010554732,2.192802396
0.029445268,2.292802396
-0.010554732,2.392802396
0.029445268,2.492802396
-0.010554732,2.592802396
0.117119497,2.513043587
0.164793727,2.433284778
0.212467956,2.353525969
0.260142185,2.273767159
0.307816415,2.19400835
0.355490644,2.114249541
0.315490644,2.214249541
0.275490644,2.314249541
0.235490644,2.414249541
0.195490644,2.514249541
0.155490644,2.614249541
0.115490644,2.714249541
0.075490644,2.814249541
0.035490644,2.914249541
0.083164873,2.834490732
0.130839103,2.754731922
0.178513332,2.674973113
0.226187561,2.595214304
0.273861791,2.515455495
0.32153602,2.435696685
0.36921025,2.355937876
0.416884479,2.276179067
0.464558708,2.196420258
0.512232938,2.116661448
0.559907167,2.036902639
0.519907167,2.136902639
0.479907167,2.236902639
0.439907167,2.336902639
0.399907167,2.436902639
0.359907167,2.536902639
0.319907167,2.636902639
0.279907167,2.736902639
0.239907167,2.836902639
0.199907167,2.936902639
0.159907167,3.036902639
0.119907167,3.136902639
0.079907167,3.236902639
0.039907167,3.336902639
-9.28E-05,3.436902639
0.039907167,3.536902639
-9.28E-05,3.636902639
0.039907167,3.736902639
-9.28E-05,3.836902639
0.039907167,3.936902639
-9.28E-05,4.036902639
0.039907167,4.136902639
-9.28E-05,4.236902639
0.039907167,4.336902639
-9.28E-05,4.436902639
0.039907167,4.536902639
-9.28E-05,4.636902639
0.039907167,4.736902639
-9.28E-05,4.836902639
0.039907167,4.936902639
-9.28E-05,5.036902639
-0.006979899,0.000121835
0.019068806,-0.099390975
-0.041836887,-0.198295355
-0.029671507,-0.296348968
-0.024401142,-0.393310519
-0.025983481,-0.488940039
-0.03436786,-0.582999184
-0.049495331,-0.675251523
-0.07129873,-0.765462827
-0.099702758,-0.853401351
-0.134624077,-0.938838122
-0.175971406,-1.021547213
-0.223645635,-1.101306023
-0.277539948,-1.177895541
-0.337539948,-1.251100622
-0.403523801,-1.320710241
-0.475362381,-1.386517756
-0.552919432,-1.448321155
-0.636051727,-1.505923305
-0.724609249,-1.559132194
-0.813166771,-1.612341083
-0.901724293,-1.665549971
-0.990281814,-1.71875886
-1.078839336,-1.771967748
-1.167396858,-1.825176637
-1.25595438,-1.878385526
-1.344511902,-1.931594414
-1.433069424,-1.984803303
-1.521626946,-2.038012191
-1.610184468,-2.09122108
-1.69874199,-2.144429969
-1.787299512,-2.197638857
-1.875857034,-2.250847746
-1.964414556,-2.304056635
-2.052972078,-2.357265523
-2.1415296,-2.410474412
-2.230087122,-2.4636833
-2.318644644,-2.516892189
-2.278644644,-2.416892189
-2.238644644,-2.316892189
-2.198644644,-2.216892189
-2.158644644,-2.116892189
-2.118644644,-2.016892189
-2.078644644,-1.916892189
-2.038644644,-1.816892189
-1.998644644,-1.716892189
-1.958644644,-1.616892189
-1.918644644,-1.516892189
-1.878644644,-1.416892189
-1.838644644,-1.316892189
-1.798644644,-1.216892189
-1.758644644,-1.116892189
-1.718644644,-1.016892189
-1.678644644,-0.916892189
-1.638644644,-0.816892189
-1.598644644,-0.716892189
-1.558644644,-0.616892189
-1.518644644,-0.516892189
-1.478644644,-0.416892189
-1.438644644,-0.316892189
-1.398644644,-0.216892189
-1.358644644,-0.116892189
-1.318644644,-0.016892189
-1.278644644,0.083107811
-1.238644644,0.183107811
-1.198644644,0.283107811
-1.158644644,0.383107811
-1.118644644,0.483107811
-1.078644644,0.583107811
-1.038644644,0.683107811
-0.998644644,0.783107811
-0.958644644,0.883107811
-0.918644644,0.983107811
-0.878644644,1.083107811
-0.838644644,1.183107811
-0.798644644,1.283107811
-0.758644644,1.383107811
-0.718644644,1.483107811
-0.678644644,1.583107811
-0.638644644,1.683107811
-0.727202165,1.629898922
-0.815759687,1.576690034
-0.904317209,1.523481145
-0.992874731,1.470272256
-1.081432253,1.417063368
-1.169989775,1.363854479
-1.258547297,1.310645591
-1.347104819,1.257436702
-1.435662341,1.204227813
-1.524219863,1.151018925
-1.484219863,1.251018925
-1.444219863,1.351018925
-1.404219863,1.451018925
-1.364219863,1.551018925
-1.324219863,1.651018925
-1.284219863,1.751018925
-1.244219863,1.851018925
-1.204219863,1.951018925
-1.164219863,2.051018925
-1.124219863,2.151018925
-1.084219863,2.251018925
-1.044219863,2.351018925
-1.004219863,2.451018925
-1.092777385,2.397810036
-1.181334907,2.344601147
-1.141334907,2.444601147
-1.101334907,2.544601147
-1.061334907,2.644601147
-1.021334907,2.744601147
-0.981334907,2.844601147
-0.941334907,2.944601147
-0.901334907,3.044601147
-0.861334907,3.144601147
-0.821334907,3.244601147
-0.781334907,3.344601147
-0.741334907,3.444601147
-0.701334907,3.544601147
-0.661334907,3.644601147
-0.621334907,3.744601147
-0.581334907,3.844601147
-0.541334907,3.944601147
-0.501334907,4.044601147
-0.461334907,4.144601147
-0.421334907,4.244601147
-0.381334907,4.344601147
-0.341334907,4.444601147
-0.301334907,4.544601147
-0.261334907,4.644601147
-0.221334907,4.744601147
-0.181334907,4.844601147
